2011-01-22,18,SFIA,EMBR,15
2011-01-22,19,SFIA,EMBR,6
2011-01-22,20,SFIA,EMBR,8
2011-01-22,21,SFIA,EMBR,1
2011-01-22,22,SFIA,EMBR,4
2011-01-22,23,SFIA,EMBR,3
2011-01-23,8,SFIA,EMBR,3
2011-01-23,9,SFIA,EMBR,10
2011-01-23,10,SFIA,EMBR,17
2011-01-23,11,SFIA,EMBR,18
2011-01-23,12,SFIA,EMBR,26
2011-01-23,13,SFIA,EMBR,25
2011-01-23,14,SFIA,EMBR,24
2011-01-23,15,SFIA,EMBR,15
2011-01-23,16,SFIA,EMBR,12
2011-01-23,17,SFIA,EMBR,13
2011-01-23,18,SFIA,EMBR,9
2011-01-23,19,SFIA,EMBR,7
2011-01-23,20,SFIA,EMBR,14
2011-01-23,21,SFIA,EMBR,13
2011-01-23,22,SFIA,EMBR,13
2011-01-23,23,SFIA,EMBR,6
2011-01-24,0,SFIA,EMBR,1
2011-01-24,7,SFIA,EMBR,6
2011-01-24,8,SFIA,EMBR,50
2011-01-24,9,SFIA,EMBR,66
2011-01-24,10,SFIA,EMBR,57
2011-01-24,11,SFIA,EMBR,47
2011-01-24,12,SFIA,EMBR,30
2011-01-24,13,SFIA,EMBR,24
2011-01-24,14,SFIA,EMBR,16
2011-01-24,15,SFIA,EMBR,18
2011-01-24,16,SFIA,EMBR,16
2011-01-24,17,SFIA,EMBR,26
2011-01-24,18,SFIA,EMBR,19
2011-01-24,19,SFIA,EMBR,18
2011-01-24,20,SFIA,EMBR,10
2011-01-24,21,SFIA,EMBR,7
2011-01-24,22,SFIA,EMBR,10
2011-01-24,23,SFIA,EMBR,4
2011-01-25,0,SFIA,EMBR,5
2011-01-25,4,SFIA,EMBR,1
2011-01-25,6,SFIA,EMBR,2
2011-01-25,7,SFIA,EMBR,4
2011-01-25,8,SFIA,EMBR,22
2011-01-25,9,SFIA,EMBR,42
2011-01-25,10,SFIA,EMBR,44
2011-01-25,11,SFIA,EMBR,40
2011-01-25,12,SFIA,EMBR,43
2011-01-25,13,SFIA,EMBR,31
2011-01-25,14,SFIA,EMBR,23
2011-01-25,15,SFIA,EMBR,24
2011-01-25,16,SFIA,EMBR,26
2011-01-25,17,SFIA,EMBR,20
2011-01-25,18,SFIA,EMBR,16
2011-01-25,19,SFIA,EMBR,17
2011-01-25,20,SFIA,EMBR,18
2011-01-25,21,SFIA,EMBR,10
